id_venta,fecha,id_cliente,id_producto,cantidad,metodo_pago,descuento
8455,2025-07-28 01:00:00,388,141,1,Tarjeta,0
8456,2025-11-28 08:00:00,500,118,2,Bizum,10
8457,2025-09-15 17:00:00,149,90,2,Cheque regalo,0
8458,2025-08-23 23:00:00,481,145,2,Tarjeta,5
8459,2025-02-15 07:00:00,358,111,1,Tarjeta,5
8460,2025-05-01 23:00:00,232,134,2,Tarjeta,0
8461,2025-08-12 14:00:00,154,121,3,Cheque regalo,0
8462,2025-04-25 01:00:00,398,124,2,Tarjeta,0
8463,2025-09-27 08:00:00,22,31,2,Tarjeta,5
8464,2025-05-09 22:00:00,291,77,1,Tarjeta,0
8465,2025-09-17 01:00:00,280,130,2,Cheque regalo,0
8466,2025-09-11 13:00:00,380,18,4,Tarjeta,0
8467,2025-01-25 10:00:00,27,145,2,Efectivo,0
8468,2025-12-30 17:00:00,210,23,2,Cheque regalo,5
8469,2025-03-07 15:00:00,278,8,2,Tarjeta,0
8470,2025-08-21 18:00:00,207,79,2,Tarjeta,5
8471,2025-10-18 09:00:00,489,52,2,Tarjeta,20
8472,2025-07-06 23:00:00,203,86,2,Efectivo,0
8473,2025-03-22 04:00:00,182,104,5,Bizum,5
8474,2025-11-18 14:00:00,71,76,4,Tarjeta,0
8475,2025-04-08 17:00:00,11,18,2,Efectivo,0
8476,2025-04-24 06:00:00,387,73,2,Tarjeta,0
8477,2025-06-10 04:00:00,433,10,2,Tarjeta,15
8478,2025-07-24 19:00:00,6,143,2,Bizum,5
8479,2025-05-16 10:00:00,424,141,2,Tarjeta,0
8480,2025-07-25 05:00:00,355,134,2,Efectivo,0
8481,2025-11-08 21:00:00,206,140,2,Tarjeta,5
8482,2025-07-08 21:00:00,176,13,2,Tarjeta,0
8483,2025-12-31 14:00:00,458,95,3,Tarjeta,5
8484,2025-06-03 06:00:00,101,106,4,Bizum,0
8485,2025-07-05 05:00:00,366,12,4,Tarjeta,0
8486,2025-02-28 00:00:00,487,120,2,Bizum,5
8487,2025-02-13 16:00:00,90,123,1,Efectivo,0
8488,2025-06-25 02:00:00,252,22,3,Tarjeta,5
8489,2025-02-14 16:00:00,463,126,2,Tarjeta,0
8490,2025-11-19 17:00:00,123,44,1,Tarjeta,0
8491,2025-05-21 23:00:00,47,83,2,Tarjeta,0
8492,2025-07-30 08:00:00,427,76,3,Tarjeta,15
8493,2025-10-31 21:00:00,352,100,3,Cheque regalo,0
8494,2025-02-18 06:00:00,214,13,1,Tarjeta,0
8495,2025-11-26 10:00:00,73,109,1,Bizum,15
8496,2025-08-31 10:00:00,260,124,2,Efectivo,0
8497,2025-01-04 11:00:00,149,22,4,Tarjeta,10
8498,2025-06-29 13:00:00,135,72,2,Tarjeta,0
8499,2025-10-01 01:00:00,369,77,2,Tarjeta,0
8500,2025-04-07 07:00:00,164,127,2,Bizum,0
8501,2025-05-19 19:00:00,143,139,1,Bizum,10
8502,2025-10-01 19:00:00,7,134,2,Cheque regalo,0
8503,2025-05-05 01:00:00,319,120,2,Tarjeta,0
8504,2025-10-14 16:00:00,32,73,2,Tarjeta,5
8505,2025-01-10 14:00:00,207,102,3,Efectivo,0
8506,2025-12-08 11:00:00,218,20,2,Tarjeta,0
8507,2025-01-22 17:00:00,336,109,2,Tarjeta,10
8508,2025-11-17 05:00:00,1,1,1,Tarjeta,0
8509,2025-06-29 11:00:00,420,107,4,Tarjeta,0
8510,2025-10-30 02:00:00,225,83,1,Efectivo,5
8511,2025-11-07 11:00:00,84,72,2,Tarjeta,5
8512,2025-05-24 18:00:00,494,53,3,Bizum,10
8513,2025-12-10 06:00:00,182,62,2,Tarjeta,0
8514,2025-05-26 07:00:00,270,128,1,Bizum,0
8515,2025-04-03 16:00:00,132,144,1,Cheque regalo,5
8516,2025-07-07 19:00:00,388,96,4,Efectivo,0
8517,2025-06-30 07:00:00,324,75,1,Efectivo,0
8518,2025-08-29 16:00:00,148,84,3,Tarjeta,0
8519,2025-04-22 01:00:00,132,42,2,Efectivo,0
8520,2025-02-09 04:00:00,28,73,3,Tarjeta,15
8521,2025-10-29 15:00:00,5,20,1,Bizum,0
8522,2025-05-20 11:00:00,284,66,1,Bizum,5
8523,2025-10-27 05:00:00,290,78,1,Cheque regalo,5
8524,2025-06-18 12:00:00,471,121,2,Tarjeta,0
8525,2025-12-25 21:00:00,354,10,2,Tarjeta,0
8526,2025-09-07 04:00:00,118,83,2,Tarjeta,0
8527,2025-04-12 12:00:00,408,95,2,Tarjeta,0
8528,2025-08-09 16:00:00,67,28,3,Tarjeta,5
8529,2025-09-30 00:00:00,373,83,2,Tarjeta,5
8530,2025-10-18 07:00:00,240,68,3,Efectivo,0
8531,2025-05-24 19:00:00,76,140,4,Tarjeta,10
8532,2025-12-14 17:00:00,427,89,3,Tarjeta,0
8533,2025-10-17 06:00:00,5,56,1,Tarjeta,0
8534,2025-09-18 10:00:00,214,8,1,Efectivo,0
8535,2025-02-07 06:00:00,438,74,2,Bizum,5
8536,2025-04-17 18:00:00,16,122,2,Bizum,10
8537,2025-03-05 05:00:00,406,70,3,Tarjeta,20
8538,2025-09-13 04:00:00,464,16,4,Bizum,0
8539,2025-10-27 09:00:00,232,59,2,Tarjeta,0
8540,2025-03-21 19:00:00,461,112,3,Efectivo,0
8541,2025-06-15 05:00:00,76,73,1,Efectivo,0
8542,2025-08-22 10:00:00,16,112,3,Tarjeta,5
8543,2025-02-11 18:00:00,260,49,2,Efectivo,0
8544,2025-03-22 16:00:00,219,84,4,Tarjeta,10
8545,2025-10-18 23:00:00,297,106,2,Tarjeta,0
8546,2025-11-11 10:00:00,30,135,2,Tarjeta,0
8547,2025-12-27 05:00:00,238,140,2,Tarjeta,0
8548,2025-11-07 10:00:00,284,88,4,Cheque regalo,0
8549,2025-01-30 04:00:00,69,48,1,Tarjeta,0
8550,2025-01-09 20:00:00,404,84,1,Tarjeta,0
8551,2025-01-02 13:00:00,49,30,3,Tarjeta,0
8552,2025-07-01 09:00:00,112,61,2,Tarjeta,5
8553,2025-04-26 13:00:00,300,1,2,Tarjeta,0
8554,2025-11-12 08:00:00,16,35,2,Tarjeta,5
8555,2025-08-26 04:00:00,77,59,1,Tarjeta,0
8556,2025-03-23 11:00:00,312,90,4,Bizum,5
8557,2025-09-01 17:00:00,451,96,3,Cheque regalo,5
8558,2025-11-30 01:00:00,104,126,2,Tarjeta,15
8559,2025-12-19 21:00:00,473,150,3,Tarjeta,0
8560,2025-11-01 21:00:00,4,64,3,Tarjeta,15
8561,2025-06-21 22:00:00,333,21,3,Tarjeta,15
8562,2025-01-13 01:00:00,154,69,1,Tarjeta,0
8563,2025-01-17 04:00:00,169,137,4,Tarjeta,0
8564,2025-09-22 05:00:00,128,124,3,Tarjeta,5
8565,2025-12-10 21:00:00,29,14,3,Tarjeta,0
8566,2025-04-09 22:00:00,422,66,1,Tarjeta,0
8567,2025-04-16 13:00:00,232,4,1,Tarjeta,0
8568,2025-01-04 16:00:00,347,49,3,Tarjeta,5
8569,2025-12-27 16:00:00,487,43,4,Tarjeta,0
8570,2025-06-03 02:00:00,225,42,4,Bizum,0
8571,2025-03-02 23:00:00,401,109,4,Efectivo,0
8572,2025-08-22 21:00:00,335,150,3,Efectivo,5
8573,2025-09-04 13:00:00,139,12,3,Cheque regalo,5
8574,2025-02-15 03:00:00,67,124,2,Tarjeta,0
8575,2025-03-17 06:00:00,15,100,2,Tarjeta,0
8576,2025-04-25 03:00:00,7,38,2,Efectivo,0
8577,2025-05-05 23:00:00,133,88,1,Tarjeta,0
8578,2025-09-07 02:00:00,1,103,2,Efectivo,0
8579,2025-07-08 02:00:00,91,1,3,Efectivo,5
8580,2025-03-09 18:00:00,62,37,2,Tarjeta,5
8581,2025-09-20 11:00:00,6,104,3,Bizum,0
8582,2025-11-04 23:00:00,478,137,1,Tarjeta,10
8583,2025-12-21 03:00:00,222,39,1,Bizum,20
8584,2025-07-02 04:00:00,326,114,3,Tarjeta,0
8585,2025-02-13 07:00:00,191,42,1,Bizum,0
8586,2025-08-23 01:00:00,357,95,2,Efectivo,10
8587,2025-07-03 17:00:00,129,77,2,Tarjeta,10
8588,2025-08-02 15:00:00,347,123,3,Efectivo,0
8589,2025-04-20 02:00:00,149,139,1,Efectivo,0
8590,2025-03-19 17:00:00,203,128,3,Tarjeta,5
8591,2025-08-15 03:00:00,333,127,3,Tarjeta,0
8592,2025-10-04 23:00:00,307,47,1,Tarjeta,0
8593,2025-07-13 18:00:00,440,92,5,Bizum,0
8594,2025-01-04 19:00:00,129,145,4,Efectivo,5
8595,2025-12-26 14:00:00,99,65,3,Efectivo,0
8596,2025-06-26 13:00:00,494,9,1,Tarjeta,0
8597,2025-11-24 11:00:00,127,86,1,Cheque regalo,0
8598,2025-06-01 03:00:00,452,67,3,Tarjeta,0
8599,2025-03-17 04:00:00,441,82,3,Tarjeta,0
8600,2025-05-24 01:00:00,52,133,5,Efectivo,0
8601,2025-09-06 22:00:00,370,22,4,Tarjeta,15
8602,2025-03-24 06:00:00,36,80,2,Bizum,0
8603,2025-03-11 02:00:00,424,85,1,Efectivo,0
8604,2025-04-16 11:00:00,463,147,3,Bizum,0
8605,2025-09-18 02:00:00,140,102,2,Tarjeta,5
8606,2025-07-12 07:00:00,200,139,1,Tarjeta,5
8607,2025-01-04 17:00:00,286,142,4,Cheque regalo,10
8608,2025-11-20 00:00:00,113,58,1,Tarjeta,5
8609,2025-01-25 18:00:00,29,30,1,Bizum,10
8610,2025-11-02 07:00:00,291,150,2,Efectivo,0
8611,2025-01-03 04:00:00,217,57,2,Efectivo,0
8612,2025-04-22 11:00:00,418,81,1,Tarjeta,0
8613,2025-03-11 09:00:00,125,50,1,Efectivo,0
8614,2025-09-01 04:00:00,115,18,1,Efectivo,10
8615,2025-05-11 18:00:00,313,62,2,Tarjeta,5
8616,2025-11-11 14:00:00,411,95,1,Tarjeta,15
8617,2025-02-02 18:00:00,203,99,3,Tarjeta,10
8618,2025-03-24 23:00:00,100,56,2,Tarjeta,0
8619,2025-01-12 00:00:00,84,36,2,Tarjeta,0
8620,2025-12-08 20:00:00,42,16,2,Tarjeta,0
8621,2025-05-20 10:00:00,355,54,1,Bizum,0
8622,2025-04-24 00:00:00,68,42,3,Efectivo,0
8623,2025-01-16 20:00:00,10,90,4,Tarjeta,15
8624,2025-02-27 14:00:00,319,112,3,Tarjeta,10
8625,2025-07-19 20:00:00,427,134,3,Tarjeta,0
8626,2025-01-23 01:00:00,254,30,1,Tarjeta,0
8627,2025-12-10 20:00:00,100,18,1,Efectivo,15
8628,2025-05-10 14:00:00,355,24,3,Tarjeta,0
8629,2025-05-06 06:00:00,171,89,2,Tarjeta,0
8630,2025-05-13 13:00:00,477,18,2,Efectivo,0
8631,2025-04-13 00:00:00,440,135,3,Tarjeta,0
8632,2025-04-03 06:00:00,405,109,2,Tarjeta,0
8633,2025-06-02 16:00:00,309,4,3,Tarjeta,0
8634,2025-06-06 05:00:00,484,47,3,Tarjeta,0
8635,2025-05-30 14:00:00,203,4,4,Bizum,0
8636,2025-01-16 08:00:00,33,90,1,Efectivo,20
8637,2025-10-30 23:00:00,148,100,2,Tarjeta,10
8638,2025-05-29 17:00:00,415,145,2,Bizum,0
8639,2025-03-26 15:00:00,354,125,1,Efectivo,5
8640,2025-06-24 03:00:00,473,118,2,Efectivo,0
8641,2025-12-07 19:00:00,469,3,2,Bizum,5
8642,2025-09-12 01:00:00,101,150,3,Cheque regalo,15
8643,2025-12-15 05:00:00,18,32,3,Tarjeta,0
8644,2025-01-24 18:00:00,43,96,4,Tarjeta,5
8645,2025-09-21 08:00:00,498,65,4,Tarjeta,5
8646,2025-09-09 18:00:00,145,92,1,Tarjeta,5
8647,2025-10-26 03:00:00,245,128,3,Tarjeta,10
8648,2025-06-05 11:00:00,305,102,2,Efectivo,5
8649,2025-02-08 15:00:00,35,1,4,Tarjeta,5
8650,2025-01-19 18:00:00,317,69,2,Bizum,0
8651,2025-06-05 19:00:00,406,23,2,Tarjeta,10
8652,2025-07-13 12:00:00,308,34,1,Tarjeta,0
8653,2025-09-22 15:00:00,441,91,2,Tarjeta,10
8654,2025-09-02 21:00:00,7,121,1,Tarjeta,0
8655,2025-11-18 04:00:00,410,60,3,Tarjeta,5
8656,2025-10-31 02:00:00,219,74,4,Cheque regalo,15
8657,2025-06-04 05:00:00,147,119,1,Tarjeta,0
8658,2025-07-18 11:00:00,112,150,3,Tarjeta,0
8659,2025-07-15 20:00:00,9,63,2,Bizum,0
8660,2025-05-30 12:00:00,144,116,2,Tarjeta,5
8661,2025-04-02 23:00:00,194,45,1,Tarjeta,0
8662,2025-02-23 01:00:00,177,21,2,Tarjeta,0
8663,2025-02-14 06:00:00,419,4,2,Tarjeta,0
8664,2025-10-18 17:00:00,112,90,4,Tarjeta,15
8665,2025-06-24 00:00:00,31,132,2,Tarjeta,0
8666,2025-01-24 01:00:00,310,65,4,Tarjeta,0
8667,2025-10-24 15:00:00,46,102,3,Bizum,0
8668,2025-09-15 14:00:00,432,113,2,Tarjeta,5
8669,2025-02-26 00:00:00,202,71,1,Tarjeta,0
8670,2025-11-19 14:00:00,252,129,1,Bizum,5
8671,2025-02-15 04:00:00,41,1,4,Bizum,10
8672,2025-02-01 14:00:00,33,21,2,Bizum,0
8673,2025-01-06 05:00:00,441,113,2,Tarjeta,5
8674,2025-05-14 03:00:00,357,46,3,Tarjeta,5
8675,2025-02-01 04:00:00,188,129,2,Cheque regalo,0
8676,2025-04-25 12:00:00,133,56,2,Bizum,0
8677,2025-09-11 15:00:00,482,83,2,Efectivo,20
8678,2025-04-14 20:00:00,430,119,2,Bizum,5
8679,2025-07-22 09:00:00,411,43,3,Tarjeta,5
8680,2025-07-26 03:00:00,318,112,4,Tarjeta,0
8681,2025-12-07 03:00:00,169,15,2,Efectivo,0
8682,2025-12-28 12:00:00,100,65,3,Tarjeta,5
8683,2025-11-15 12:00:00,162,30,3,Tarjeta,5
8684,2025-12-18 15:00:00,8,101,3,Tarjeta,0
8685,2025-05-26 03:00:00,260,120,4,Bizum,0
8686,2025-08-01 13:00:00,27,32,2,Bizum,0
8687,2025-09-19 11:00:00,109,90,2,Bizum,0
8688,2025-06-29 14:00:00,213,128,2,Tarjeta,0
8689,2025-10-12 23:00:00,115,80,1,Tarjeta,0
8690,2025-09-20 04:00:00,112,143,4,Bizum,0
8691,2025-06-26 12:00:00,27,38,3,Tarjeta,5
8692,2025-07-17 23:00:00,164,111,3,Cheque regalo,0
8693,2025-04-15 18:00:00,389,108,1,Tarjeta,0
8694,2025-06-03 13:00:00,89,92,3,Tarjeta,5
8695,2025-03-25 08:00:00,117,30,1,Tarjeta,10
8696,2025-07-17 08:00:00,286,112,4,Efectivo,0
8697,2025-05-10 05:00:00,159,40,3,Tarjeta,10
8698,2025-01-25 13:00:00,265,48,3,Tarjeta,10
8699,2025-01-08 02:00:00,458,142,3,Efectivo,0
8700,2025-03-28 01:00:00,229,126,2,Cheque regalo,5
8701,2025-07-11 00:00:00,183,141,1,Tarjeta,10
8702,2025-05-02 17:00:00,271,122,4,Efectivo,0
8703,2025-03-13 11:00:00,233,121,1,Efectivo,0
8704,2025-05-02 23:00:00,153,104,3,Tarjeta,0
8705,2025-03-18 02:00:00,379,2,4,Tarjeta,5
8706,2025-05-13 16:00:00,281,42,4,Tarjeta,0
8707,2025-10-02 23:00:00,311,2,2,Tarjeta,10
8708,2025-12-28 23:00:00,238,53,2,Bizum,5
8709,2025-07-04 08:00:00,15,25,3,Tarjeta,0
8710,2025-01-06 17:00:00,334,127,2,Tarjeta,5
8711,2025-07-12 06:00:00,1,35,3,Tarjeta,5
8712,2025-05-08 03:00:00,79,108,1,Tarjeta,0
8713,2025-04-28 21:00:00,397,134,1,Efectivo,10
8714,2025-07-15 00:00:00,39,13,2,Efectivo,0
8715,2025-05-21 02:00:00,191,105,2,Efectivo,5
8716,2025-10-05 07:00:00,9,84,2,Tarjeta,0
8717,2025-05-31 05:00:00,137,89,2,Bizum,0
8718,2025-04-24 10:00:00,335,90,3,Efectivo,0
8719,2025-12-05 13:00:00,348,24,3,Efectivo,0
8720,2025-04-26 04:00:00,109,110,1,Tarjeta,5
8721,2025-08-11 11:00:00,97,23,3,Efectivo,0
8722,2025-03-20 04:00:00,79,63,2,Tarjeta,0
8723,2025-01-08 23:00:00,369,109,3,Tarjeta,10
8724,2025-06-18 20:00:00,332,8,1,Tarjeta,0
8725,2025-05-20 22:00:00,271,106,3,Tarjeta,5
8726,2025-01-05 17:00:00,477,51,3,Tarjeta,0
8727,2025-11-18 09:00:00,388,54,3,Bizum,0
8728,2025-08-22 07:00:00,163,22,4,Efectivo,0
8729,2025-06-08 19:00:00,414,147,4,Tarjeta,0
8730,2025-02-10 23:00:00,323,133,1,Efectivo,0
8731,2025-07-07 09:00:00,398,98,3,Cheque regalo,0
8732,2025-11-11 16:00:00,147,29,1,Bizum,15
8733,2025-04-20 23:00:00,469,100,1,Tarjeta,0
8734,2025-04-17 13:00:00,284,117,1,Tarjeta,10
8735,2025-06-28 07:00:00,218,7,3,Tarjeta,0
8736,2025-12-29 19:00:00,369,44,2,Tarjeta,5
8737,2025-04-14 09:00:00,7,123,2,Tarjeta,5
8738,2025-06-03 13:00:00,213,85,2,Tarjeta,5
8739,2025-12-27 19:00:00,460,84,4,Tarjeta,5
8740,2025-09-12 04:00:00,280,14,5,Tarjeta,5
8741,2025-08-28 04:00:00,305,123,2,Tarjeta,15
8742,2025-11-19 08:00:00,417,55,2,Tarjeta,15
8743,2025-12-17 08:00:00,45,102,2,Tarjeta,5
8744,2025-11-12 07:00:00,481,120,1,Tarjeta,20
8745,2025-01-24 09:00:00,260,124,3,Bizum,15
8746,2025-05-05 11:00:00,115,84,2,Efectivo,0
8747,2025-12-30 18:00:00,188,73,3,Tarjeta,0
8748,2025-08-01 12:00:00,366,27,2,Cheque regalo,0
8749,2025-11-29 13:00:00,375,71,2,Efectivo,0
8750,2025-09-20 03:00:00,210,72,4,Tarjeta,0
8751,2025-07-28 14:00:00,383,131,2,Tarjeta,0
8752,2025-09-29 12:00:00,270,46,1,Bizum,10
8753,2025-03-29 13:00:00,335,55,3,Tarjeta,20
8754,2025-01-15 10:00:00,458,148,3,Bizum,0
8755,2025-09-17 06:00:00,420,122,2,Bizum,0
8756,2025-10-11 07:00:00,335,84,3,Tarjeta,0
8757,2025-06-20 21:00:00,239,47,3,Cheque regalo,5
8758,2025-04-18 00:00:00,407,144,3,Tarjeta,0
8759,2025-10-14 23:00:00,355,115,1,Tarjeta,0
8760,2025-11-22 18:00:00,380,131,3,Tarjeta,0
8761,2025-04-26 02:00:00,80,109,4,Efectivo,0
8762,2025-12-14 04:00:00,336,63,4,Cheque regalo,0
8763,2025-03-19 16:00:00,410,141,2,Tarjeta,0
8764,2025-01-28 03:00:00,286,64,2,Bizum,5
8765,2025-02-14 05:00:00,487,123,3,Tarjeta,0
8766,2025-11-30 04:00:00,27,133,2,Efectivo,0
8767,2025-12-08 13:00:00,59,25,2,Bizum,0
8768,2025-04-12 08:00:00,94,23,4,Tarjeta,0
8769,2025-01-26 17:00:00,241,146,2,Efectivo,0
8770,2025-06-22 01:00:00,292,10,1,Tarjeta,0
8771,2025-08-10 19:00:00,334,150,3,Tarjeta,20
8772,2025-09-17 23:00:00,340,59,3,Tarjeta,0
8773,2025-12-04 06:00:00,38,59,3,Tarjeta,5
8774,2025-12-18 22:00:00,286,58,1,Tarjeta,5
8775,2025-05-11 11:00:00,320,2,1,Tarjeta,15
8776,2025-01-15 03:00:00,351,26,1,Efectivo,5
8777,2025-01-07 06:00:00,295,61,2,Tarjeta,0
8778,2025-11-30 18:00:00,456,13,2,Tarjeta,0
8779,2025-05-05 06:00:00,411,40,2,Bizum,5
8780,2025-08-06 06:00:00,38,27,2,Cheque regalo,0
8781,2025-04-20 09:00:00,394,148,3,Tarjeta,0
8782,2025-10-21 10:00:00,305,91,2,Tarjeta,0
8783,2025-04-06 04:00:00,214,18,3,Tarjeta,0
8784,2025-01-17 06:00:00,73,74,3,Tarjeta,0
8785,2025-11-16 09:00:00,39,31,2,Tarjeta,0
8786,2025-10-23 06:00:00,291,27,2,Tarjeta,15
8787,2025-07-20 11:00:00,444,107,1,Cheque regalo,15
8788,2025-01-17 11:00:00,453,12,2,Tarjeta,15
8789,2025-04-05 05:00:00,171,12,3,Tarjeta,5
8790,2025-07-31 07:00:00,61,76,2,Tarjeta,0
8791,2025-04-10 10:00:00,335,117,3,Tarjeta,0
8792,2025-05-26 12:00:00,398,69,2,Tarjeta,5
8793,2025-06-22 01:00:00,26,141,2,Tarjeta,0
8794,2025-03-11 13:00:00,109,37,2,Tarjeta,0
8795,2025-10-22 18:00:00,383,61,3,Tarjeta,0
8796,2025-07-15 17:00:00,360,111,3,Bizum,10
8797,2025-04-24 12:00:00,484,94,2,Tarjeta,20
8798,2025-04-18 18:00:00,318,73,2,Tarjeta,0
8799,2025-06-18 10:00:00,170,15,2,Tarjeta,15
8800,2025-04-20 10:00:00,450,76,1,Tarjeta,0
8801,2025-04-23 07:00:00,134,14,2,Tarjeta,20
8802,2025-04-19 02:00:00,408,91,3,Efectivo,5
8803,2025-10-09 19:00:00,7,51,3,Tarjeta,0
8804,2025-07-10 21:00:00,348,58,2,Tarjeta,5
8805,2025-03-08 21:00:00,462,57,1,Tarjeta,0
8806,2025-12-30 01:00:00,235,69,2,Bizum,15
8807,2025-12-29 04:00:00,23,7,1,Tarjeta,0
8808,2025-12-01 02:00:00,364,84,3,Tarjeta,0
8809,2025-04-03 14:00:00,210,95,4,Tarjeta,0
8810,2025-06-14 07:00:00,126,4,3,Tarjeta,20
8811,2025-10-03 02:00:00,218,60,4,Tarjeta,0
8812,2025-10-12 12:00:00,349,58,2,Bizum,5
8813,2025-06-28 03:00:00,495,33,2,Tarjeta,0
8814,2025-03-26 22:00:00,156,138,3,Bizum,0
8815,2025-10-30 20:00:00,91,22,1,Tarjeta,0
8816,2025-10-07 22:00:00,411,101,2,Efectivo,0
8817,2025-09-28 17:00:00,27,93,1,Tarjeta,0
8818,2025-06-27 22:00:00,301,103,4,Cheque regalo,0
8819,2025-05-05 17:00:00,51,144,1,Tarjeta,15
8820,2025-02-27 19:00:00,117,116,3,Tarjeta,0
8821,2025-08-05 21:00:00,301,23,1,Tarjeta,10
8822,2025-03-23 00:00:00,50,49,1,Efectivo,0
8823,2025-10-30 14:00:00,195,126,2,Bizum,5
8824,2025-10-14 09:00:00,284,85,2,Tarjeta,0
8825,2025-05-13 15:00:00,238,138,1,Tarjeta,5
8826,2025-10-02 18:00:00,439,1,2,Efectivo,5
8827,2025-10-11 02:00:00,148,139,3,Tarjeta,0
8828,2025-12-19 16:00:00,153,96,1,Tarjeta,20
8829,2025-03-31 17:00:00,85,94,3,Tarjeta,0
8830,2025-06-15 11:00:00,117,104,2,Bizum,0
8831,2025-12-04 20:00:00,83,108,1,Tarjeta,5
8832,2025-04-06 05:00:00,480,119,4,Bizum,0
8833,2025-11-12 01:00:00,119,104,1,Tarjeta,0
8834,2025-10-18 07:00:00,429,76,5,Bizum,5
8835,2025-08-01 22:00:00,441,2,2,Tarjeta,20
8836,2025-09-10 19:00:00,434,113,3,Bizum,5
8837,2025-01-28 18:00:00,451,114,3,Tarjeta,0
8838,2025-12-10 03:00:00,440,26,3,Tarjeta,0
8839,2025-10-30 07:00:00,19,17,3,Tarjeta,0
8840,2025-10-20 11:00:00,42,71,4,Efectivo,10
8841,2025-11-10 20:00:00,434,64,3,Efectivo,5
8842,2025-08-19 20:00:00,102,8,1,Bizum,0
8843,2025-01-30 01:00:00,77,121,2,Tarjeta,0
8844,2025-08-13 12:00:00,482,22,3,Tarjeta,0
8845,2025-09-05 22:00:00,72,95,1,Tarjeta,10
8846,2025-06-02 21:00:00,496,118,3,Tarjeta,10
8847,2025-04-14 07:00:00,91,104,2,Tarjeta,0
8848,2025-02-26 16:00:00,10,122,1,Bizum,5
8849,2025-07-28 04:00:00,407,143,3,Bizum,0
8850,2025-02-16 13:00:00,255,95,3,Tarjeta,5
8851,2025-09-02 03:00:00,223,150,1,Bizum,0
8852,2025-10-22 03:00:00,491,8,3,Tarjeta,0
8853,2025-08-24 08:00:00,340,143,3,Efectivo,5
8854,2025-02-18 08:00:00,65,91,1,Efectivo,0
8855,2025-06-09 01:00:00,120,7,2,Tarjeta,0
8856,2025-08-18 16:00:00,58,145,2,Tarjeta,0
8857,2025-05-18 06:00:00,417,54,1,Efectivo,15
8858,2025-06-10 22:00:00,332,16,4,Tarjeta,0
8859,2025-01-18 08:00:00,50,35,3,Efectivo,0
8860,2025-09-04 15:00:00,205,138,3,Tarjeta,0
8861,2025-10-13 01:00:00,436,65,2,Tarjeta,5
8862,2025-04-21 15:00:00,118,149,3,Tarjeta,0
8863,2025-08-12 10:00:00,423,80,3,Tarjeta,0
8864,2025-05-11 14:00:00,334,100,2,Tarjeta,5
8865,2025-12-15 18:00:00,78,105,2,Tarjeta,0
8866,2025-07-05 08:00:00,300,124,3,Bizum,0
8867,2025-01-06 22:00:00,388,140,1,Tarjeta,10
8868,2025-07-24 12:00:00,450,104,1,Bizum,10
8869,2025-09-27 00:00:00,202,147,2,Efectivo,0
8870,2025-02-16 16:00:00,408,12,2,Efectivo,0
8871,2025-09-25 03:00:00,159,50,2,Bizum,0
8872,2025-07-06 21:00:00,354,111,3,Tarjeta,5
8873,2025-11-24 21:00:00,430,92,1,Tarjeta,0
8874,2025-08-21 18:00:00,441,98,2,Tarjeta,10
8875,2025-12-11 19:00:00,381,93,2,Tarjeta,15
8876,2025-05-16 09:00:00,149,21,3,Tarjeta,0
8877,2025-09-22 14:00:00,492,58,1,Tarjeta,0
8878,2025-01-23 23:00:00,18,61,2,Bizum,0
8879,2025-10-03 15:00:00,456,107,4,Bizum,5
8880,2025-10-15 13:00:00,224,14,2,Tarjeta,0
8881,2025-12-21 23:00:00,114,64,3,Cheque regalo,0
8882,2025-03-27 12:00:00,84,114,1,Tarjeta,0
8883,2025-12-31 19:00:00,26,138,5,Bizum,0
8884,2025-05-13 16:00:00,483,126,1,Efectivo,5
8885,2025-09-09 02:00:00,53,74,1,Tarjeta,0
8886,2025-02-08 03:00:00,244,142,2,Efectivo,0
8887,2025-02-22 08:00:00,65,127,5,Tarjeta,10
8888,2025-06-15 15:00:00,224,55,2,Cheque regalo,5
8889,2025-06-07 15:00:00,169,125,3,Cheque regalo,5
8890,2025-10-11 15:00:00,355,64,4,Cheque regalo,0
8891,2025-12-20 17:00:00,72,94,3,Tarjeta,5
8892,2025-02-04 03:00:00,124,38,3,Tarjeta,0
8893,2025-01-28 18:00:00,356,84,3,Bizum,0
8894,2025-09-28 22:00:00,122,91,1,Tarjeta,0
8895,2025-04-06 02:00:00,356,58,2,Efectivo,5
8896,2025-04-10 01:00:00,76,10,3,Tarjeta,0
8897,2025-01-11 23:00:00,381,14,1,Tarjeta,10
8898,2025-03-22 23:00:00,84,77,5,Tarjeta,10
8899,2025-12-27 19:00:00,207,16,3,Cheque regalo,5
8900,2025-10-09 13:00:00,328,9,2,Efectivo,0
8901,2025-05-07 06:00:00,201,62,2,Tarjeta,5
8902,2025-04-26 10:00:00,110,121,2,Bizum,5
8903,2025-12-11 11:00:00,87,9,2,Tarjeta,5
8904,2025-06-27 13:00:00,27,36,3,Tarjeta,0
8905,2025-03-05 13:00:00,251,25,3,Bizum,5
8906,2025-03-07 02:00:00,267,111,3,Efectivo,5
8907,2025-05-02 20:00:00,171,138,1,Tarjeta,0
8908,2025-12-11 23:00:00,393,120,1,Tarjeta,0
8909,2025-07-19 15:00:00,312,23,3,Bizum,0
8910,2025-11-17 03:00:00,252,147,2,Cheque regalo,5
